period_start,trading_end,Long,Short,distance,return_diff_entry,return_diff_exit,trigger,return,date_entry,date_exit,exit_reason,days_in_trade
2015-01-02,2016-06-29,DTE,AEP,0.0455141290643632,0.026121625683114824,0.02524657763781457,0.025493605263095055,0.00036122643392810794,2016-01-06 05:00:00+00:00,2016-01-07 05:00:00+00:00,Convergence,1
2015-01-02,2016-06-29,DTE,AEP,0.0455141290643632,0.02788804796390798,0.011397952348008111,0.025493605263095055,0.00855624262970478,2016-01-08 05:00:00+00:00,2016-01-12 05:00:00+00:00,Convergence,2
2015-01-02,2016-06-29,DTE,AEP,0.0455141290643632,0.025655264902651576,0.021555424440732773,0.025493605263095055,0.0018947239846556219,2016-02-18 05:00:00+00:00,2016-02-19 05:00:00+00:00,Convergence,1
2015-01-02,2016-06-29,DTE,AEP,0.0455141290643632,0.029441214633910695,0.02336212262431281,0.025493605263095055,0.0028834019875874084,2016-02-22 05:00:00+00:00,2016-02-23 05:00:00+00:00,Convergence,1
2015-01-02,2016-06-29,DTE,AEP,0.0455141290643632,0.02788010302413113,0.019291457336446216,0.025493605263095055,0.004276753682953105,2016-02-25 05:00:00+00:00,2016-02-26 05:00:00+00:00,Convergence,1
2015-01-02,2016-06-29,DTE,AEP,0.0455141290643632,0.02617305334243336,0.01952665904027273,0.025493605263095055,0.004043737204748377,2016-02-29 05:00:00+00:00,2016-03-08 05:00:00+00:00,Convergence,6
2015-01-02,2016-06-29,DTE,AEP,0.0455141290643632,0.030323283286841862,0.020610454411186252,0.025493605263095055,0.004380893297103672,2016-04-08 04:00:00+00:00,2016-04-19 04:00:00+00:00,Convergence,7
2015-01-02,2016-06-29,AEP,DTE,0.0455141290643632,-0.02888377911696005,-0.021389745816122296,0.025493605263095055,0.003387294227532589,2016-06-24 04:00:00+00:00,2016-06-27 04:00:00+00:00,Convergence,1
2015-01-02,2016-06-29,DTE,ES,0.049802327859453877,-0.029042090494516115,-0.026174689694991038,0.026794035785823827,0.0014926278268119209,2016-02-24 05:00:00+00:00,2016-02-25 05:00:00+00:00,Convergence,1
2015-01-02,2016-06-29,DTE,ES,0.049802327859453877,-0.031955161230753815,-0.019382876742503496,0.026794035785823827,0.007198626798089691,2016-03-03 05:00:00+00:00,2016-03-10 05:00:00+00:00,Convergence,5
2015-01-02,2016-06-29,ES,DTE,0.049802327859453877,0.028942874042114486,0.05375656198560508,0.026794035785823827,-0.006069704065770898,2016-05-20 04:00:00+00:00,2016-06-27 04:00:00+00:00,Time Limit Reached (25 days),25
2015-01-02,2016-06-29,DTE,PNW,0.05526336905102654,-0.029521363288407043,-0.027375386510357202,0.027595650413380596,0.0009269183456219743,2016-02-22 05:00:00+00:00,2016-02-26 05:00:00+00:00,Convergence,4
2015-01-02,2016-06-29,DTE,PNW,0.05526336905102654,-0.03394960934210545,-0.023418122603979352,0.027595650413380596,0.0049752670588034675,2016-02-29 05:00:00+00:00,2016-03-01 05:00:00+00:00,Convergence,1
2015-01-02,2016-06-29,DTE,PNW,0.05526336905102654,-0.02942138599736266,-0.027506537039262202,0.027595650413380596,0.0010625068492358114,2016-03-02 05:00:00+00:00,2016-03-04 05:00:00+00:00,Convergence,2
2015-01-02,2016-06-29,DTE,PNW,0.05526336905102654,-0.02811765894819329,-0.025186991158584915,0.027595650413380596,0.0015224195142640173,2016-03-15 04:00:00+00:00,2016-03-16 04:00:00+00:00,Convergence,1
2015-01-02,2016-06-29,DTE,PNW,0.05526336905102654,-0.030031562303928228,-0.02615022802223832,0.027595650413380596,0.0016714164698687917,2016-03-17 04:00:00+00:00,2016-03-18 04:00:00+00:00,Convergence,1
